study_id,metro_name,dest_airport,dist_mi,verdict,confidence,chosen_freq_wk,chosen_seats,chosen_gauge,margin_pct,fare_down_margin,fuel_down_margin,belf,load_factor,annual_contribution,proposed_share,demand_pax_yr,demand_source,demand_method,implied_vs_anchor_ratio,anchor_2018_pax,share_uncertainty,n_nonstop_incumbents,top_competitor,driver_1,driver_2,driver_service,top_risk,key_assumptions
westjet_yyc,"Des Moines-West Des Moines, IA",DSM,1169.1809619974824,PASS,low,3,174,737-8,-431.3862301937322,-525.1602708161556,-485.43715552781885,0.6188291198276502,0.11645561828014213,-4395195.648666557,0.6784847540770619,4659.015966978008,modeled,unanchored_capped_at_ceiling,,,False,0,UA,base margin -431.4% vs hurdle 8.0%,modeled share 68% of 5k pax/yr (unanchored_capped_at_ceiling),best schedule: 3x weekly x 174 seats (737-8),gravity x transfer demand estimate; no anchor and no current O&D truth for this market,transfer factor; fare premium; airport fee proxy
westjet_yyc,"Asheville, NC",AVL,1895.4251552621297,PASS,low,3,174,737-8,-440.18052287752477,-535.5064975029703,-497.65963962245206,0.732687620996868,0.13563754892417518,-6366299.106553392,0.7902410410466812,4659.015966978008,modeled,unanchored_capped_at_ceiling,,,True,0,AA,base margin -440.2% vs hurdle 8.0%,modeled share 79% of 5k pax/yr (unanchored_capped_at_ceiling),best schedule: 3x weekly x 174 seats (737-8),modeled share exceeds 70% with no nonstop incumbent: incomplete competition likely; capped at MONITOR,transfer factor; fare premium; airport fee proxy
westjet_yyc,"Rochester, NY",ROC,1774.8746743134154,PASS,low,3,174,737-8,-444.55780181566365,-540.6562374301925,-502.1931052382149,0.7167044063204974,0.1316121822019376,-6052898.883514865,0.766788759474165,4659.015966978008,modeled,unanchored_capped_at_ceiling,,,True,0,UA,base margin -444.6% vs hurdle 8.0%,modeled share 77% of 5k pax/yr (unanchored_capped_at_ceiling),best schedule: 3x weekly x 174 seats (737-8),modeled share exceeds 70% with no nonstop incumbent: incomplete competition likely; capped at MONITOR,transfer factor; fare premium; airport fee proxy
westjet_yyc,"Little Rock-North Little Rock-Conway, AR",LIT,1568.6432757892278,PASS,low,3,174,737-8,-452.01231674968614,-549.4262549996308,-509.81366748425097,0.6869585666798417,0.12444623893987275,-5513559.536455574,0.7250390927453654,4659.015966978008,modeled,unanchored_capped_at_ceiling,,,True,0,AA,base margin -452.0% vs hurdle 8.0%,modeled share 73% of 5k pax/yr (unanchored_capped_at_ceiling),best schedule: 3x weekly x 174 seats (737-8),modeled share exceeds 70% with no nonstop incumbent: incomplete competition likely; capped at MONITOR,transfer factor; fare premium; airport fee proxy
westjet_yyc,"Santa Maria-Santa Barbara, CA",SBA,1189.7162577113036,PASS,low,3,174,737-8,-454.7277192708716,-552.6208462010255,-511.25771846986987,0.6227288108236043,0.11225846288015184,-4493661.544785847,0.6540316105409959,4659.015966978008,modeled,unanchored_capped_at_ceiling,,,False,0,UA,base margin -454.7% vs hurdle 8.0%,modeled share 65% of 5k pax/yr (unanchored_capped_at_ceiling),best schedule: 3x weekly x 174 seats (737-8),gravity x transfer demand estimate; no anchor and no current O&D truth for this market,transfer factor; fare premium; airport fee proxy
westjet_yyc,"Albany-Schenectady-Troy, NY",ALB,1955.7931297627795,PASS,low,3,174,737-8,-467.74513283261825,-567.9354503913156,-528.3069025046613,0.7403388688844121,0.13039986185186334,-6600776.34895077,0.7597256320207169,4659.015966978008,modeled,unanchored_capped_at_ceiling,,,True,0,UA,base margin -467.7% vs hurdle 8.0%,modeled share 76% of 5k pax/yr (unanchored_capped_at_ceiling),best schedule: 3x weekly x 174 seats (737-8),modeled share exceeds 70% with no nonstop incumbent: incomplete competition likely; capped at MONITOR,transfer factor; fare premium; airport fee proxy
westjet_yyc,"Harrisburg-Carlisle, PA",MDT,1925.1502865365135,PASS,low,3,174,737-8,-469.94563869136914,-570.5242808133755,-530.6668630508415,0.7364834146699907,0.1292199404071242,-6522778.3553352235,0.7528512645742423,4659.015966978008,modeled,unanchored_capped_at_ceiling,,,True,0,UA,base margin -469.9% vs hurdle 8.0%,modeled share 75% of 5k pax/yr (unanchored_capped_at_ceiling),best schedule: 3x weekly x 174 seats (737-8),modeled share exceeds 70% with no nonstop incumbent: incomplete competition likely; capped at MONITOR,transfer factor; fare premium; airport fee proxy
westjet_yyc,"Greensboro-High Point, NC",GSO,1969.5873248462547,PASS,low,3,174,737-8,-476.56007785512026,-578.3059739472003,-538.0957985012452,0.7420557221704971,0.12870397217425156,-6660007.842402679,0.7498451701945787,4659.015966978008,modeled,unanchored_capped_at_ceiling,,,True,0,AA,base margin -476.6% vs hurdle 8.0%,modeled share 75% of 5k pax/yr (unanchored_capped_at_ceiling),best schedule: 3x weekly x 174 seats (737-8),modeled share exceeds 70% with no nonstop incumbent: incomplete competition likely; capped at MONITOR,transfer factor; fare premium; airport fee proxy
westjet_yyc,"Wilmington, NC",ILM,2139.6675461808463,PASS,low,3,174,737-8,-479.8475305209898,-582.1735653188115,-542.1220374286409,0.7623169467855394,0.1314685165772116,-7132775.874897352,0.7659517458761859,4659.015966978008,modeled,unanchored_capped_at_ceiling,,,True,0,AA,base margin -479.8% vs hurdle 8.0%,modeled share 77% of 5k pax/yr (unanchored_capped_at_ceiling),best schedule: 3x weekly x 174 seats (737-8),modeled share exceeds 70% with no nonstop incumbent: incomplete competition likely; capped at MONITOR,transfer factor; fare premium; airport fee proxy
westjet_yyc,"El Paso, TX",ELP,1389.6315107219193,PASS,low,3,174,737-8,-479.94062626202106,-582.2830897200246,-539.9806154921322,0.6583288907544532,0.11351660169036268,-5083028.864148306,0.6613616819780583,4659.015966978008,modeled,unanchored_capped_at_ceiling,,,False,0,AA,base margin -479.9% vs hurdle 8.0%,modeled share 66% of 5k pax/yr (unanchored_capped_at_ceiling),best schedule: 3x weekly x 174 seats (737-8),gravity x transfer demand estimate; no anchor and no current O&D truth for this market,transfer factor; fare premium; airport fee proxy
westjet_yyc,"Tucson, AZ",TUS,1322.3076794898034,PASS,low,3,174,737-8,-489.0990396220717,-593.0576936730255,-549.7892056673903,0.6467978894909421,0.10979442266717772,-4914889.673559366,0.6396758092269358,4659.015966978008,modeled,unanchored_capped_at_ceiling,,,False,0,UA,base margin -489.1% vs hurdle 8.0%,modeled share 64% of 5k pax/yr (unanchored_capped_at_ceiling),best schedule: 3x weekly x 174 seats (737-8),gravity x transfer demand estimate; no anchor and no current O&D truth for this market,transfer factor; fare premium; airport fee proxy
westjet_yyc,"Fayetteville-Springdale-Rogers, AR",XNA,1412.343793688915,PASS,low,3,174,737-8,-496.0608911879907,-601.2481072799891,-557.8666235599437,0.6621206651946131,0.11108272241699346,-5174098.364479,0.6471816020073974,4659.015966978008,modeled,unanchored_capped_at_ceiling,,,False,0,AA,base margin -496.1% vs hurdle 8.0%,modeled share 65% of 5k pax/yr (unanchored_capped_at_ceiling),best schedule: 3x weekly x 174 seats (737-8),gravity x transfer demand estimate; no anchor and no current O&D truth for this market,transfer factor; fare premium; airport fee proxy
westjet_yyc,"Syracuse, NY",SYR,1842.9676741160356,PASS,low,3,174,737-8,-511.31134688037713,-619.1898198592673,-576.2125191795707,0.7258511292107855,0.11873673422142804,-6389677.588508193,0.6917748160878231,4659.015966978008,modeled,unanchored_capped_at_ceiling,,,False,0,UA,base margin -511.3% vs hurdle 8.0%,modeled share 69% of 5k pax/yr (unanchored_capped_at_ceiling),best schedule: 3x weekly x 174 seats (737-8),gravity x transfer demand estimate; no anchor and no current O&D truth for this market,transfer factor; fare premium; airport fee proxy
westjet_yyc,"McAllen-Edinburg-Mission, TX",MFE,1912.8185951097926,PASS,low,3,174,737-8,-512.5596763159521,-620.6584427246494,-577.7877964275607,0.7349154424295106,0.11997450547992793,-6585257.852506145,0.6989862236637696,4659.015966978008,modeled,unanchored_capped_at_ceiling,,,False,0,AA,base margin -512.6% vs hurdle 8.0%,modeled share 70% of 5k pax/yr (unanchored_capped_at_ceiling),best schedule: 3x weekly x 174 seats (737-8),gravity x transfer demand estimate; no anchor and no current O&D truth for this market,transfer factor; fare premium; airport fee proxy
westjet_yyc,"Portland-South Portland, ME",PWM,2075.634065601896,PASS,low,3,174,737-8,-516.4671838231766,-625.2555103802076,-582.5257676851162,0.7548802210190265,0.12245262048458878,-7043899.772299938,0.7134240264451465,4659.015966978008,modeled,unanchored_capped_at_ceiling,,,True,0,UA,base margin -516.5% vs hurdle 8.0%,modeled share 71% of 5k pax/yr (unanchored_capped_at_ceiling),best schedule: 3x weekly x 174 seats (737-8),modeled share exceeds 70% with no nonstop incumbent: incomplete competition likely; capped at MONITOR,transfer factor; fare premium; airport fee proxy
westjet_yyc,"Louisville/Jefferson County, KY-IN",SDF,1637.233752958739,PASS,low,3,174,737-8,-519.5230949005908,-628.850699883048,-584.6412211820484,0.6972112491328117,0.11253999324184788,-5836447.707601005,0.6556718410514816,4659.015966978008,modeled,unanchored_capped_at_ceiling,,,False,0,UA,base margin -519.5% vs hurdle 8.0%,modeled share 66% of 5k pax/yr (unanchored_capped_at_ceiling),best schedule: 3x weekly x 174 seats (737-8),gravity x transfer demand estimate; no anchor and no current O&D truth for this market,transfer factor; fare premium; airport fee proxy
westjet_yyc,"Cincinnati, OH-KY-IN",CVG,1640.5755117062295,PASS,medium,3,174,737-8,-525.6990077806763,-636.1164797419722,-591.4780580057283,0.6977012862080858,0.1115074944233647,-5856809.189753595,0.5135623525343432,5893.65519822718,modeled,anchor_x_growth,8.410507978247377,5060.0,False,0,UA,base margin -525.7% vs hurdle 8.0%,modeled share 51% of 6k pax/yr (anchor_x_growth),best schedule: 3x weekly x 174 seats (737-8),demand anchored to the 2018 StatCan actual scaled by T-100 corridor growth; the 2018 survey is the last transborder O&D truth,transfer factor; fare premium; airport fee proxy
westjet_yyc,"Greenville-Anderson-Greer, SC",GSP,1934.6827619748306,PASS,low,3,174,737-8,-525.864363284984,-636.311015629393,-592.5690315783543,0.7376889799176294,0.11786722861894704,-6673242.204796369,0.6867089695139911,4659.015966978008,modeled,unanchored_capped_at_ceiling,,,False,0,AA,base margin -525.9% vs hurdle 8.0%,modeled share 69% of 5k pax/yr (unanchored_capped_at_ceiling),best schedule: 3x weekly x 174 seats (737-8),gravity x transfer demand estimate; no anchor and no current O&D truth for this market,transfer factor; fare premium; airport fee proxy
westjet_yyc,"Knoxville, TN",TYS,1819.2668363102498,PASS,low,3,174,737-8,-535.5266453254671,-647.6784062652554,-602.9274498019778,0.7227030714228776,0.11371719450925076,-6371333.970660896,0.6625303604102615,4659.015966978008,modeled,unanchored_capped_at_ceiling,,,False,0,AA,base margin -535.5% vs hurdle 8.0%,modeled share 66% of 5k pax/yr (unanchored_capped_at_ceiling),best schedule: 3x weekly x 174 seats (737-8),gravity x transfer demand estimate; no anchor and no current O&D truth for this market,transfer factor; fare premium; airport fee proxy
westjet_yyc,"Buffalo-Cheektowaga, NY",BUF,1735.4190213493905,PASS,low,3,174,737-8,-546.5510938895201,-660.6483457523767,-614.852204806388,0.7112577604441378,0.11000797418272938,-6157529.478025006,0.6409199866195913,4659.015966978008,modeled,unanchored_capped_at_ceiling,,,False,0,UA,base margin -546.6% vs hurdle 8.0%,modeled share 64% of 5k pax/yr (unanchored_capped_at_ceiling),best schedule: 3x weekly x 174 seats (737-8),gravity x transfer demand estimate; no anchor and no current O&D truth for this market,transfer factor; fare premium; airport fee proxy
westjet_yyc,"Grand Rapids-Wyoming-Kentwood, MI",GRR,1446.4376035093755,PASS,low,3,174,737-8,-609.2571081738854,-734.4201272633945,-682.9680505323277,0.6677226697559122,0.09414395175750705,-5437289.916283767,0.5484942409766662,4659.015966978008,modeled,unanchored_capped_at_ceiling,,,False,0,UA,base margin -609.3% vs hurdle 8.0%,modeled share 55% of 5k pax/yr (unanchored_capped_at_ceiling),best schedule: 3x weekly x 174 seats (737-8),gravity x transfer demand estimate; no anchor and no current O&D truth for this market,transfer factor; fare premium; airport fee proxy
westjet_yyc,"Richmond, VA",RIC,2014.8997332165952,PASS,low,3,174,737-8,-614.138482548002,-740.1629206447084,-690.4914929233554,0.7476153666247597,0.10468773002643889,-7057934.951032246,0.6099235898693091,4659.015966978008,modeled,unanchored_capped_at_ceiling,,,False,0,AA,base margin -614.1% vs hurdle 8.0%,modeled share 61% of 5k pax/yr (unanchored_capped_at_ceiling),best schedule: 3x weekly x 174 seats (737-8),gravity x transfer demand estimate; no anchor and no current O&D truth for this market,transfer factor; fare premium; airport fee proxy
westjet_yyc,"Memphis, TN-MS-AR",MEM,1630.7711749290845,PASS,medium,3,174,737-8,-661.3268822394017,-795.6786849875315,-741.3221843583507,0.6962611163607645,0.09145363609291586,-6027155.022067307,0.5464821856960157,4542.540567803558,modeled,anchor_x_growth,5.8378678406142415,3900.0,False,0,UA,base margin -661.3% vs hurdle 8.0%,modeled share 55% of 5k pax/yr (anchor_x_growth),best schedule: 3x weekly x 174 seats (737-8),demand anchored to the 2018 StatCan actual scaled by T-100 corridor growth; the 2018 survey is the last transborder O&D truth,transfer factor; fare premium; airport fee proxy
westjet_yyc,"Virginia Beach-Chesapeake-Norfolk, VA-NC",ORF,2089.1581454613442,PASS,low,3,174,737-8,-661.6578204294242,-796.0680240346168,-743.3141484828399,0.7564695945191121,0.09931882457303635,-7342686.553206779,0.5786436864175754,4659.015966978008,modeled,unanchored_capped_at_ceiling,,,False,0,AA,base margin -661.7% vs hurdle 8.0%,modeled share 58% of 5k pax/yr (unanchored_capped_at_ceiling),best schedule: 3x weekly x 174 seats (737-8),gravity x transfer demand estimate; no anchor and no current O&D truth for this market,transfer factor; fare premium; airport fee proxy
westjet_yyc,"Pensacola-Ferry Pass-Brent, FL",PNS,1979.5404238038911,PASS,low,3,174,737-8,-688.3981544649166,-827.5272405469609,-772.5760393600857,0.743287381789622,0.09427817373495614,-7064214.983819048,0.549276234724209,4659.015966978008,modeled,unanchored_capped_at_ceiling,,,False,0,AA,base margin -688.4% vs hurdle 8.0%,modeled share 55% of 5k pax/yr (unanchored_capped_at_ceiling),best schedule: 3x weekly x 174 seats (737-8),gravity x transfer demand estimate; no anchor and no current O&D truth for this market,transfer factor; fare premium; airport fee proxy
westjet_yyc,"Savannah, GA",SAV,2114.1432922889217,PASS,low,3,174,737-8,-797.9206032277095,-956.3771802678934,-894.2704378188043,0.7593793773392882,0.0845708823931187,-7584421.580480031,0.49272036154188403,4659.015966978008,modeled,unanchored_capped_at_ceiling,,,False,0,AA,base margin -797.9% vs hurdle 8.0%,modeled share 49% of 5k pax/yr (unanchored_capped_at_ceiling),best schedule: 3x weekly x 174 seats (737-8),gravity x transfer demand estimate; no anchor and no current O&D truth for this market,transfer factor; fare premium; airport fee proxy
westjet_yyc,"Charleston-North Charleston, SC",CHS,2120.924469244278,PASS,low,3,174,737-8,-816.1404856541806,-977.8123360637418,-914.4686101550755,0.7601632431966336,0.08297452793539961,-7623276.622888515,0.4834198041479085,4659.015966978008,modeled,unanchored_capped_at_ceiling,,,False,0,AA,base margin -816.1% vs hurdle 8.0%,modeled share 48% of 5k pax/yr (unanchored_capped_at_ceiling),best schedule: 3x weekly x 174 seats (737-8),gravity x transfer demand estimate; no anchor and no current O&D truth for this market,transfer factor; fare premium; airport fee proxy
westjet_yyc,"Jacksonville, FL",JAX,2180.6346865265414,PASS,low,3,174,737-8,-1005.1262639811019,-1200.1485458601203,-1123.9785982355556,0.7669594427890887,0.06940016428767128,-7962367.924843912,0.4043338921301107,4659.015966978008,modeled,unanchored_capped_at_ceiling,,,False,0,AA,base margin -1005.1% vs hurdle 8.0%,modeled share 40% of 5k pax/yr (unanchored_capped_at_ceiling),best schedule: 3x weekly x 174 seats (737-8),gravity x transfer demand estimate; no anchor and no current O&D truth for this market,transfer factor; fare premium; airport fee proxy
