study_id,metro_name,dest_airport,dist_mi,verdict,confidence,chosen_freq_wk,chosen_seats,chosen_gauge,margin_pct,fare_down_margin,fuel_down_margin,belf,load_factor,annual_contribution,proposed_share,demand_pax_yr,demand_source,demand_method,implied_vs_anchor_ratio,anchor_2018_pax,share_uncertainty,n_nonstop_incumbents,top_competitor,driver_1,driver_2,driver_service,top_risk,key_assumptions
porter_yyz,"Tulsa, OK",TUL,1001.7289166723152,PASS,medium,3,132,E195-E2,-378.3912524872661,-462.81323822031317,-421.0601695993332,0.8413711061623544,0.1758751026043793,-4194131.5447181403,0.4586306190283928,7896.594694226405,modeled,anchor_x_growth,5.707763231139304,8470.0,False,0,DL,base margin -378.4% vs hurdle 8.0%,modeled share 46% of 8k pax/yr (anchor_x_growth),best schedule: 3x weekly x 132 seats (E195-E2),break-even load factor leaves little room below plan,transfer factor; fare premium; airport fee proxy
porter_yyz,"Chattanooga, TN-GA",CHA,666.7722429820764,PASS,medium,3,132,E195-E2,-403.8257525710757,-492.7361794953833,-447.0214916360446,0.7185553596312264,0.14261981567324872,-3243988.0388028594,0.5954787814261059,4931.875552828534,modeled,anchor_x_growth,4.712159767304274,5290.0,False,0,DL,base margin -403.8% vs hurdle 8.0%,modeled share 60% of 5k pax/yr (anchor_x_growth),best schedule: 3x weekly x 132 seats (E195-E2),demand anchored to the 2018 StatCan actual scaled by T-100 corridor growth; the 2018 survey is the last transborder O&D truth,transfer factor; fare premium; airport fee proxy
porter_yyz,"Oklahoma City, OK",OKC,1111.9472909592735,PASS,medium,3,132,E195-E2,-409.47696893970226,-499.3846693408262,-455.32889142871943,0.8762692055968047,0.17199387980588246,-4593730.130876711,0.412921273588424,8577.174874484406,modeled,anchor_x_growth,5.425567747881482,9200.0,False,0,DL,base margin -409.5% vs hurdle 8.0%,modeled share 41% of 9k pax/yr (anchor_x_growth),best schedule: 3x weekly x 132 seats (E195-E2),break-even load factor leaves little room below plan,transfer factor; fare premium; airport fee proxy
porter_yyz,"Augusta-Richmond County, GA-SC",AGS,723.100232761784,PASS,low,3,132,E195-E2,-439.2204716268186,-534.3770254433159,-485.84113541236417,0.7412113444514955,0.1374597930629885,-3468658.7869915618,0.7590279818707073,3729.2064671671333,modeled,unanchored_capped_at_ceiling,,,True,0,DL,base margin -439.2% vs hurdle 8.0%,modeled share 76% of 4k pax/yr (unanchored_capped_at_ceiling),best schedule: 3x weekly x 132 seats (E195-E2),modeled share exceeds 70% with no nonstop incumbent: incomplete competition likely; capped at MONITOR,transfer factor; fare premium; airport fee proxy
porter_yyz,"Mobile, AL",MOB,1013.3795607148395,PASS,low,3,132,E195-E2,-460.1590904338583,-559.0106946280686,-510.17207775111723,0.8451749427551324,0.15088123306193632,-4391795.32210359,0.833138733016186,3729.2064671671333,modeled,unanchored_capped_at_ceiling,,,True,0,DL,base margin -460.2% vs hurdle 8.0%,modeled share 83% of 4k pax/yr (unanchored_capped_at_ceiling),best schedule: 3x weekly x 132 seats (E195-E2),modeled share exceeds 70% with no nonstop incumbent: incomplete competition likely; capped at MONITOR,transfer factor; fare premium; airport fee proxy
porter_yyz,"Columbia, SC",CAE,677.5769629371133,PASS,medium,3,132,E195-E2,-476.6431118257333,-578.403660971451,-526.165294191136,0.7229711421445141,0.12537583946082104,-3378897.5804613708,0.5264658459333141,4903.90650432478,modeled,anchor_x_growth,6.010406977260389,5260.0,False,0,DL,base margin -476.6% vs hurdle 8.0%,modeled share 53% of 5k pax/yr (anchor_x_growth),best schedule: 3x weekly x 132 seats (E195-E2),demand anchored to the 2018 StatCan actual scaled by T-100 corridor growth; the 2018 survey is the last transborder O&D truth,transfer factor; fare premium; airport fee proxy
porter_yyz,"Wichita, KS",ICT,1018.8427485421541,PASS,medium,3,132,E195-E2,-493.0064616240033,-597.6546607341215,-545.9771889298751,0.8469489953295226,0.1428228948821357,-4461681.894723206,0.47012939189267844,6255.743848672866,modeled,anchor_x_growth,3.759928399206168,6710.0,False,0,DL,base margin -493.0% vs hurdle 8.0%,modeled share 47% of 6k pax/yr (anchor_x_growth),best schedule: 3x weekly x 132 seats (E195-E2),break-even load factor leaves little room below plan,transfer factor; fare premium; airport fee proxy
porter_yyz,"Lafayette, LA",LFT,1151.340285389082,PASS,low,3,132,E195-E2,-495.0256990841261,-600.0302342166189,-548.7317645622298,0.8881768972212489,0.14926698100407199,-4877836.969851877,0.8242251266851337,3729.2064671671333,modeled,unanchored_capped_at_ceiling,,,True,0,OH,base margin -495.0% vs hurdle 8.0%,modeled share 82% of 4k pax/yr (unanchored_capped_at_ceiling),best schedule: 3x weekly x 132 seats (E195-E2),modeled share exceeds 70% with no nonstop incumbent: incomplete competition likely; capped at MONITOR,transfer factor; fare premium; airport fee proxy
porter_yyz,"Portland-South Portland, ME",PWM,465.62723011410213,PASS,low,3,132,E195-E2,-513.7767675837255,-622.090314804383,-564.3477649884923,0.6296889692098333,0.10259250634212663,-2756917.9677853417,0.5664971647981407,3729.2064671671333,modeled,unanchored_capped_at_ceiling,,,False,0,YX,base margin -513.8% vs hurdle 8.0%,modeled share 57% of 4k pax/yr (unanchored_capped_at_ceiling),best schedule: 3x weekly x 132 seats (E195-E2),gravity x transfer demand estimate; no anchor and no current O&D truth for this market,transfer factor; fare premium; airport fee proxy
porter_yyz,"Huntsville, AL",HSV,731.8939541375424,PASS,medium,3,132,E195-E2,-520.6226143148938,-630.144252135169,-574.3474058653999,0.744668400196576,0.11998731322715606,-3599885.85709787,0.5486940996929246,4503.016809104313,modeled,anchor_x_growth,5.664206142179979,4830.0,False,0,DL,base margin -520.6% vs hurdle 8.0%,modeled share 55% of 5k pax/yr (anchor_x_growth),best schedule: 3x weekly x 132 seats (E195-E2),demand anchored to the 2018 StatCan actual scaled by T-100 corridor growth; the 2018 survey is the last transborder O&D truth,transfer factor; fare premium; airport fee proxy
porter_yyz,"Albuquerque, NM",ABQ,1551.1325505411253,PASS,medium,3,132,E195-E2,-525.4692435024285,-635.8461688263864,-583.2063376475968,0.9946870362232308,0.15903052732909778,-6184474.818482469,0.40097609776599613,8166.962163096022,modeled,anchor_x_growth,3.0501785507754287,8760.0,False,0,DL,base margin -525.5% vs hurdle 8.0%,modeled share 40% of 8k pax/yr (anchor_x_growth),best schedule: 3x weekly x 132 seats (E195-E2),break-even load factor leaves little room below plan,transfer factor; fare premium; airport fee proxy
porter_yyz,"Corpus Christi, TX",CRP,1481.015096109971,PASS,low,3,132,E195-E2,-561.6101790217795,-678.3649164962111,-622.486811682253,0.9777026743053472,0.14777624427588537,-6025718.662745904,0.8159935495447728,3729.2064671671333,modeled,unanchored_capped_at_ceiling,,,True,0,MQ,base margin -561.6% vs hurdle 8.0%,modeled share 82% of 4k pax/yr (unanchored_capped_at_ceiling),best schedule: 3x weekly x 132 seats (E195-E2),modeled share exceeds 70% with no nonstop incumbent: incomplete competition likely; capped at MONITOR,transfer factor; fare premium; airport fee proxy
porter_yyz,"Spokane-Spokane Valley, WA",GEG,1832.3221374733218,PASS,medium,3,132,E195-E2,-563.7683439136099,-680.9039340160116,-625.7081846128713,1.0567907809484973,0.1592107834967857,-7147381.465415438,0.571793818463786,5733.654943269467,modeled,anchor_x_growth,3.0961120992963873,6150.0,False,0,UA,base margin -563.8% vs hurdle 8.0%,modeled share 57% of 6k pax/yr (anchor_x_growth),best schedule: 3x weekly x 132 seats (E195-E2),break-even load factor leaves little room below plan,transfer factor; fare premium; airport fee proxy
porter_yyz,"Reno, NV",RNO,2073.7618112069977,PASS,medium,3,132,E195-E2,-563.9753292157194,-681.1474461361404,-626.3872252008138,1.1035177519003052,0.16619860759040078,-7916296.889215529,0.428340018614042,7989.824855905584,modeled,anchor_x_growth,3.81807629326523,8570.0,False,0,AA,base margin -564.0% vs hurdle 8.0%,modeled share 43% of 8k pax/yr (anchor_x_growth),best schedule: 3x weekly x 132 seats (E195-E2),break-even load factor leaves little room below plan,transfer factor; fare premium; airport fee proxy
porter_yyz,"Fresno, CA",FAT,2145.9205773665694,PASS,medium,3,132,E195-E2,-581.5291989295376,-701.7990575641619,-645.7129794670644,1.1164636176328677,0.1638174298895002,-8183186.014218574,0.5752432811478303,5864.177169620318,modeled,anchor_x_growth,3.8027289650293103,6290.0,False,0,AA,base margin -581.5% vs hurdle 8.0%,modeled share 58% of 6k pax/yr (anchor_x_growth),best schedule: 3x weekly x 132 seats (E195-E2),break-even load factor leaves little room below plan,transfer factor; fare premium; airport fee proxy
porter_yyz,"Springfield, MO",SGF,847.24573519057,PASS,low,3,132,E195-E2,-592.7329245994348,-714.9799112934527,-653.573160776669,0.7881383023943818,0.1137723174988563,-4041739.3232932277,0.6282300490903474,3729.2064671671333,modeled,unanchored_capped_at_ceiling,,,False,0,MQ,base margin -592.7% vs hurdle 8.0%,modeled share 63% of 4k pax/yr (unanchored_capped_at_ceiling),best schedule: 3x weekly x 132 seats (E195-E2),gravity x transfer demand estimate; no anchor and no current O&D truth for this market,transfer factor; fare premium; airport fee proxy
porter_yyz,"Little Rock-North Little Rock-Conway, AR",LIT,912.8680175176048,PASS,medium,3,132,E195-E2,-593.9747040662311,-716.4408283132133,-655.3537050034377,0.8114068139617632,0.11692167008501286,-4253441.062929873,0.4872605293576724,4941.198568996452,modeled,anchor_x_growth,5.204141426425115,5300.0,False,0,DL,base margin -594.0% vs hurdle 8.0%,modeled share 49% of 5k pax/yr (anchor_x_growth),best schedule: 3x weekly x 132 seats (E195-E2),break-even load factor leaves little room below plan,transfer factor; fare premium; airport fee proxy
porter_yyz,"Salinas, CA",MRY,2257.7783959304884,PASS,low,3,132,E195-E2,-608.9617466611462,-734.0726431307603,-675.9119986323365,1.1356940724500166,0.16019116374029563,-8597693.211563416,0.8845464773222839,3729.2064671671333,modeled,unanchored_capped_at_ceiling,,,True,0,AA,base margin -609.0% vs hurdle 8.0%,modeled share 88% of 4k pax/yr (unanchored_capped_at_ceiling),best schedule: 3x weekly x 132 seats (E195-E2),modeled share exceeds 70% with no nonstop incumbent: incomplete competition likely; capped at MONITOR,transfer factor; fare premium; airport fee proxy
porter_yyz,"Asheville, NC",AVL,590.0178118661756,PASS,low,3,132,E195-E2,-616.4990178488287,-742.940020998622,-677.1278848554375,0.6861843010433318,0.09576904977532115,-3234939.298559387,0.5288192784003959,3729.2064671671333,modeled,unanchored_capped_at_ceiling,,,False,0,DL,base margin -616.5% vs hurdle 8.0%,modeled share 53% of 4k pax/yr (unanchored_capped_at_ceiling),best schedule: 3x weekly x 132 seats (E195-E2),gravity x transfer demand estimate; no anchor and no current O&D truth for this market,transfer factor; fare premium; airport fee proxy
porter_yyz,"Brownsville-Harlingen, TX",HRL,1572.402925562752,PASS,low,3,132,E195-E2,-626.8437567858338,-755.1103021009809,-694.0012514120135,0.9997128219780321,0.137541639815254,-6417369.246607225,0.7594799247538622,3729.2064671671333,modeled,unanchored_capped_at_ceiling,,,True,0,MQ,base margin -626.8% vs hurdle 8.0%,modeled share 76% of 4k pax/yr (unanchored_capped_at_ceiling),best schedule: 3x weekly x 132 seats (E195-E2),modeled share exceeds 70% with no nonstop incumbent: incomplete competition likely; capped at MONITOR,transfer factor; fare premium; airport fee proxy
porter_yyz,"Santa Rosa-Petaluma, CA",STS,2250.973833971897,PASS,low,3,132,E195-E2,-627.0565530950012,-755.3606507000013,-695.7046089731977,1.134552162892872,0.15604730582005022,-8610838.632719198,0.8616648473978047,3729.2064671671333,modeled,unanchored_capped_at_ceiling,,,True,0,AS,base margin -627.1% vs hurdle 8.0%,modeled share 86% of 4k pax/yr (unanchored_capped_at_ceiling),best schedule: 3x weekly x 132 seats (E195-E2),modeled share exceeds 70% with no nonstop incumbent: incomplete competition likely; capped at MONITOR,transfer factor; fare premium; airport fee proxy
porter_yyz,"El Paso, TX",ELP,1664.8042265743818,PASS,medium,3,132,E195-E2,-637.491605013637,-767.6371823689847,-705.8933957294511,1.0208949969363412,0.1384280159931399,-6731468.98267478,0.4703842048192103,6059.960509146592,modeled,anchor_x_growth,2.507532883945438,6500.0,False,0,AA,base margin -637.5% vs hurdle 8.0%,modeled share 47% of 6k pax/yr (anchor_x_growth),best schedule: 3x weekly x 132 seats (E195-E2),break-even load factor leaves little room below plan,transfer factor; fare premium; airport fee proxy
porter_yyz,"Gulfport-Biloxi, MS",GPT,1052.7457782760932,PASS,low,3,132,E195-E2,-639.7380548456867,-770.2800645243374,-706.0040992365978,0.8578229697741168,0.11596307154335371,-4751068.733697557,0.6403269945615805,3729.2064671671333,modeled,unanchored_capped_at_ceiling,,,False,0,DL,base margin -639.7% vs hurdle 8.0%,modeled share 64% of 4k pax/yr (unanchored_capped_at_ceiling),best schedule: 3x weekly x 132 seats (E195-E2),gravity x transfer demand estimate; no anchor and no current O&D truth for this market,transfer factor; fare premium; airport fee proxy
porter_yyz,"Jackson, MS",JAN,967.8898074551244,PASS,low,3,132,E195-E2,-665.0007917826847,-800.0009315090408,-733.0242085133805,0.8301617501577101,0.10851776352063383,-4499166.2000499135,0.5992153575005432,3729.2064671671333,modeled,unanchored_capped_at_ceiling,,,False,0,DL,base margin -665.0% vs hurdle 8.0%,modeled share 60% of 4k pax/yr (unanchored_capped_at_ceiling),best schedule: 3x weekly x 132 seats (E195-E2),gravity x transfer demand estimate; no anchor and no current O&D truth for this market,transfer factor; fare premium; airport fee proxy
porter_yyz,"Baton Rouge, LA",BTR,1105.5783219764178,PASS,low,3,132,E195-E2,-676.8323995574392,-813.9204700675756,-746.7120968943258,0.874316938669345,0.11254897956978141,-4959033.122387961,0.6214749994954006,3729.2064671671333,modeled,unanchored_capped_at_ceiling,,,False,0,DL,base margin -676.8% vs hurdle 8.0%,modeled share 62% of 4k pax/yr (unanchored_capped_at_ceiling),best schedule: 3x weekly x 132 seats (E195-E2),gravity x transfer demand estimate; no anchor and no current O&D truth for this market,transfer factor; fare premium; airport fee proxy
porter_yyz,"Wilmington, NC",ILM,656.2574608114655,PASS,low,3,132,E195-E2,-688.322757143418,-827.4385378157858,-755.7967967556478,0.7142254289606109,0.09060063565191147,-3499489.7314214422,0.5002802354253634,3729.2064671671333,modeled,unanchored_capped_at_ceiling,,,False,0,DL,base margin -688.3% vs hurdle 8.0%,modeled share 50% of 4k pax/yr (unanchored_capped_at_ceiling),best schedule: 3x weekly x 132 seats (E195-E2),gravity x transfer demand estimate; no anchor and no current O&D truth for this market,transfer factor; fare premium; airport fee proxy
porter_yyz,"McAllen-Edinburg-Mission, TX",MFE,1596.445933976106,PASS,low,3,132,E195-E2,-773.4085029960037,-927.5394152894161,-854.1909996226962,1.0053250242076741,0.11510364517395523,-6668948.528391986,0.6355813984261921,3729.2064671671333,modeled,unanchored_capped_at_ceiling,,,False,0,AA,base margin -773.4% vs hurdle 8.0%,modeled share 64% of 4k pax/yr (unanchored_capped_at_ceiling),best schedule: 3x weekly x 132 seats (E195-E2),gravity x transfer demand estimate; no anchor and no current O&D truth for this market,transfer factor; fare premium; airport fee proxy
porter_yyz,"Pensacola-Ferry Pass-Brent, FL",PNS,1001.8011895918977,PASS,medium,3,132,E195-E2,-800.0514948563931,-958.8841115957565,-880.3298602393181,0.8413947893319681,0.09348296115726314,-4713645.908844484,0.43745416334696247,4400.4636312572175,modeled,anchor_x_growth,4.451133477624759,4720.0,False,0,DL,base margin -800.1% vs hurdle 8.0%,modeled share 44% of 4k pax/yr (anchor_x_growth),best schedule: 3x weekly x 132 seats (E195-E2),break-even load factor leaves little room below plan,transfer factor; fare premium; airport fee proxy
porter_yyz,"Colorado Springs, CO",COS,1339.6786016229767,PASS,low,3,132,E195-E2,-924.0681984621094,-1104.786115837776,-1017.6081226643021,0.9413928570863519,0.09192677387112352,-5927538.946012695,0.5076029295294414,3729.2064671671333,modeled,unanchored_capped_at_ceiling,,,False,0,AA,base margin -924.1% vs hurdle 8.0%,modeled share 51% of 4k pax/yr (unanchored_capped_at_ceiling),best schedule: 3x weekly x 132 seats (E195-E2),gravity x transfer demand estimate; no anchor and no current O&D truth for this market,transfer factor; fare premium; airport fee proxy
porter_yyz,"Santa Maria-Santa Barbara, CA",SBA,2226.1835560992913,PASS,low,3,132,E195-E2,-1087.892980807605,-1297.5211538913,-1199.9867671600696,1.1303619422120317,0.09515688369869311,-9058489.698538521,0.5254390086403522,3729.2064671671333,modeled,unanchored_capped_at_ceiling,,,False,0,UA,base margin -1087.9% vs hurdle 8.0%,modeled share 53% of 4k pax/yr (unanchored_capped_at_ceiling),best schedule: 3x weekly x 132 seats (E195-E2),gravity x transfer demand estimate; no anchor and no current O&D truth for this market,transfer factor; fare premium; airport fee proxy
porter_yyz,"Boise City, ID",BOI,1815.3083827240234,PASS,low,3,132,E195-E2,-1220.263156326333,-1453.250772148627,-1343.3933097350896,1.053283430164091,0.0797782945859733,-7718853.37131778,0.4405212359728369,3729.2064671671333,modeled,unanchored_capped_at_ceiling,,,False,0,AA,base margin -1220.3% vs hurdle 8.0%,modeled share 44% of 4k pax/yr (unanchored_capped_at_ceiling),best schedule: 3x weekly x 132 seats (E195-E2),gravity x transfer demand estimate; no anchor and no current O&D truth for this market,transfer factor; fare premium; airport fee proxy
